beta_guilt,beta_loyalty,kappa,agent_id,ep0_outcome,ep1_outcome,snapshot_after_ep,mem_idx,tag,age,importance,guilt,loyalty,survival,fear,curiosity,emo_magnitude,mem_class
0.05,0.05,0.5,8,TIMEOUT,RESOURCE_TAKEN,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,8,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,4,0,seed,69,0.9,0.0564049469420805,0.037603297961387006,0.2,0.1,0.0,0.39400824490346753,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,4,2,failure,36,0.85,0.1341123325699928,0.07888960739411338,0.3,0.2,0.0,0.7130019399641061,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,0,seed,129,0.9,0.002598564567491338,0.0017323763783275584,0.2,0.1,0.0,0.3043309409458189,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,1,rescue,108,0.7,0.0,0.003142240039050779,0.1,0.1,0.0,0.2031422400390508,loyalty
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,2,failure,96,0.85,0.006178528203170821,0.0036344283548063613,0.3,0.2,0.0,0.5098129565579772,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,3,timeout,84,0.5,0.005380750263073382,0.004035562697305039,0.2,0.2,0.0,0.40941631296037845,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,4,timeout,72,0.5,0.009957712247675755,0.00746828418575682,0.2,0.2,0.0,0.4174259964334326,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,5,timeout,60,0.5,0.01842791959478077,0.013820939696085584,0.2,0.2,0.0,0.43224885929086637,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,6,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,7,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,9,failure,12,0.85,0.4593060745132413,0.2701800438313183,0.3,0.2,0.0,1.2294861183445596,guilt
0.05,0.05,0.5,9,PARTNER_RESCUED,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,4,0,seed,68,0.9,0.05937362836008474,0.03958241890672316,0.2,0.1,0.0,0.3989560472668079,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,41,0.5,0.04883461949473917,0.03662596462105439,0.2,0.2,0.0,0.48546058411579357,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,4,2,failure,31,0.85,0.17332080188392188,0.10195341287289517,0.3,0.2,0.0,0.775274214756817,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,4,3,rescue,24,0.7,0.0,0.23359121947101794,0.1,0.1,0.0,0.433591219471018,loyalty
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,0,seed,120,0.9,0.004123073385545565,0.00274871559036371,0.2,0.1,0.0,0.3068717889759093,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,93,0.5,0.0033912146771775346,0.0025434110078831514,0.2,0.2,0.0,0.4059346256850607,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,2,failure,83,0.85,0.012035888746348372,0.007079934556675506,0.3,0.2,0.0,0.5191158233030239,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,3,rescue,76,0.7,0.0,0.016221237722866898,0.1,0.1,0.0,0.21622123772286692,loyalty
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,4,timeout,64,0.5,0.015009655684446403,0.011257241763334806,0.2,0.2,0.0,0.42626689744778123,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,52,0.5,0.02777713607489343,0.02083285205617009,0.2,0.2,0.0,0.44860998813106356,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,40,0.5,0.051404862626041235,0.03855364696953094,0.2,0.2,0.0,0.4899585095955722,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,28,0.5,0.09513075410213287,0.07134806557659966,0.2,0.2,0.0,0.5664788196787325,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,16,0.5,0.17605066746070616,0.13203800059552961,0.2,0.2,0.0,0.7080886680562357,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,9,failure,6,0.85,0.6248281070312499,0.3675459453124999,0.3,0.2,0.0,1.4923740523437496,guilt
0.05,0.05,0.5,10,TIMEOUT,RESOURCE_TAKEN,9,10,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,4,0,seed,73,0.9,0.04594218181524295,0.030628121210161965,0.2,0.1,0.0,0.37657030302540495,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,4,1,timeout,46,0.5,0.03778729765509504,0.028340473241321294,0.2,0.2,0.0,0.4661277708964163,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,4,2,timeout,34,0.5,0.0699298458895188,0.05244738441713911,0.2,0.2,0.0,0.5223772303066578,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,4,3,failure,24,0.85,0.24819067068795655,0.14599451216938614,0.3,0.2,0.0,0.8941851828573426,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,0,seed,124,0.9,0.0033582690417355214,0.002238846027823681,0.2,0.1,0.0,0.3055971150695592,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,1,timeout,97,0.5,0.0027621655496528337,0.002071624162239626,0.2,0.2,0.0,0.4048337897118925,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,2,timeout,85,0.5,0.005111712749919712,0.0038337845624397864,0.2,0.2,0.0,0.4089454973123595,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,3,failure,75,0.85,0.018142173768995896,0.010671866922938754,0.3,0.2,0.0,0.5288140406919346,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,4,timeout,63,0.5,0.015799637562575162,0.011849728171931376,0.2,0.2,0.0,0.42764936573450657,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,5,timeout,51,0.5,0.02923909060515098,0.021929317953863253,0.2,0.2,0.0,0.45116840855901424,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,6,timeout,39,0.5,0.05411038171162236,0.04058278628371678,0.2,0.2,0.0,0.4946931679953392,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,7,failure,30,0.85,0.1824429493514967,0.1073193819714686,0.3,0.2,0.0,0.7897623313229654,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,8,timeout,18,0.5,0.1588857273832873,0.11916429553746546,0.2,0.2,0.0,0.6780500229207527,guilt
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,9,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,0.5,11,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,4,0,seed,75,0.9,0.04146281908825676,0.027641879392171168,0.2,0.1,0.0,0.36910469848042793,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,4,2,failure,36,0.85,0.1341123325699928,0.07888960739411338,0.3,0.2,0.0,0.7130019399641061,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,0,seed,128,0.9,0.002735331123675093,0.0018235540824500616,0.2,0.1,0.0,0.3045588852061252,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,101,0.5,0.0022498011037269177,0.0016873508277951892,0.2,0.2,0.0,0.40393715193152213,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,2,failure,89,0.85,0.008847484213905384,0.005204402478767868,0.3,0.2,0.0,0.5140518866926733,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,77,0.5,0.007705087918361776,0.0057788159387713355,0.2,0.2,0.0,0.41348390385713313,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,4,timeout,65,0.5,0.014259172900224082,0.010694379675168066,0.2,0.2,0.0,0.42495355257539214,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,53,0.5,0.026388279271148757,0.01979120945336158,0.2,0.2,0.0,0.44617948872451035,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,41,0.5,0.04883461949473917,0.03662596462105439,0.2,0.2,0.0,0.48546058411579357,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,7,failure,35,0.85,0.14117087638946613,0.08304169199380357,0.3,0.2,0.0,0.7242125683832696,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,23,0.5,0.12294274709000945,0.09220706031750707,0.2,0.2,0.0,0.6151498074075166,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,9,timeout,11,0.5,0.22752003691058387,0.1706400276829379,0.2,0.2,0.0,0.7981600645935218,guilt
0.05,0.05,0.5,12,TIMEOUT,RESOURCE_TAKEN,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,4,0,seed,72,0.9,0.04836019138446626,0.032240127589644174,0.2,0.1,0.0,0.3806003189741104,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,45,0.5,0.039776102794836884,0.02983207709612768,0.2,0.2,0.0,0.4696081798909646,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,4,2,failure,36,0.85,0.1341123325699928,0.07888960739411338,0.3,0.2,0.0,0.7130019399641061,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,0,seed,132,0.9,0.0022279442960528853,0.0014852961973685903,0.2,0.1,0.0,0.3037132404934215,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,105,0.5,0.0018324770602424721,0.001374357795181855,0.2,0.2,0.0,0.40320683485542436,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,2,failure,96,0.85,0.006178528203170821,0.0036344283548063613,0.3,0.2,0.0,0.5098129565579772,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,84,0.5,0.005380750263073382,0.004035562697305039,0.2,0.2,0.0,0.40941631296037845,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,4,timeout,72,0.5,0.009957712247675755,0.00746828418575682,0.2,0.2,0.0,0.4174259964334326,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,5,failure,60,0.85,0.039159329138909175,0.023034899493475966,0.3,0.2,0.0,0.5621942286323851,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,13,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,4,0,seed,75,0.9,0.04146281908825676,0.027641879392171168,0.2,0.1,0.0,0.36910469848042793,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,4,1,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,0,seed,135,0.9,0.0019101837408283422,0.0012734558272188949,0.2,0.1,0.0,0.3031836395680473,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,1,timeout,108,0.5,0.0015711200195253894,0.0011783400146440426,0.2,0.2,0.0,0.40274946003416945,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,2,timeout,96,0.5,0.002907542683845088,0.0021806570128838168,0.2,0.2,0.0,0.40508819969672893,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,3,timeout,84,0.5,0.005380750263073382,0.004035562697305039,0.2,0.2,0.0,0.40941631296037845,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,4,timeout,72,0.5,0.009957712247675755,0.00746828418575682,0.2,0.2,0.0,0.4174259964334326,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,5,timeout,60,0.5,0.01842791959478077,0.013820939696085584,0.2,0.2,0.0,0.43224885929086637,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,6,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,7,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,14,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,4,0,seed,69,0.9,0.0564049469420805,0.037603297961387006,0.2,0.1,0.0,0.39400824490346753,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,4,1,timeout,42,0.5,0.04639288852000221,0.03479466639000167,0.2,0.2,0.0,0.4811875549100039,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,4,2,timeout,30,0.5,0.0858555055771749,0.06439162918288119,0.2,0.2,0.0,0.5502471347600562,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,4,3,failure,24,0.85,0.24819067068795655,0.14599451216938614,0.3,0.2,0.0,0.8941851828573426,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,0,seed,129,0.9,0.002598564567491338,0.0017323763783275584,0.2,0.1,0.0,0.3043309409458189,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,1,timeout,102,0.5,0.0021373110485405715,0.0016029832864054296,0.2,0.2,0.0,0.403740294334946,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,2,timeout,90,0.5,0.003955345883863578,0.0029665094128976843,0.2,0.2,0.0,0.4069218552967613,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,3,failure,84,0.85,0.011434094309030952,0.00672593782884173,0.3,0.2,0.0,0.5181600321378728,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,4,timeout,72,0.5,0.009957712247675755,0.00746828418575682,0.2,0.2,0.0,0.4174259964334326,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,5,timeout,60,0.5,0.01842791959478077,0.013820939696085584,0.2,0.2,0.0,0.43224885929086637,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,6,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,7,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,9,failure,12,0.85,0.4593060745132413,0.2701800438313183,0.3,0.2,0.0,1.2294861183445596,guilt
0.05,0.05,0.5,15,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,4,0,seed,63,0.9,0.07673183130087738,0.051154554200584935,0.2,0.1,0.0,0.4278863855014624,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,4,2,failure,27,0.85,0.21279247628108672,0.12517204487122743,0.3,0.2,0.0,0.8379645211523141,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,4,3,rescue,20,0.7,0.0,0.28678873792683357,0.1,0.1,0.0,0.4867887379268335,loyalty
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,4,4,timeout,8,0.5,0.2653681725156249,0.19902612938671868,0.2,0.2,0.0,0.8643943019023437,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,0,seed,111,0.9,0.0065419710386514516,0.0043613140257676335,0.2,0.1,0.0,0.3109032850644191,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,84,0.5,0.005380750263073382,0.004035562697305039,0.2,0.2,0.0,0.40941631296037845,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,2,failure,75,0.85,0.018142173768995896,0.010671866922938754,0.3,0.2,0.0,0.5288140406919346,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,3,rescue,68,0.7,0.0,0.024450916730659238,0.1,0.1,0.0,0.22445091673065926,loyalty
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,4,timeout,56,0.5,0.022624650940101163,0.016968488205075884,0.2,0.2,0.0,0.43959313914517706,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,5,failure,48,0.85,0.072468951784162,0.0426287951671541,0.3,0.2,0.0,0.6150977469513161,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,8,failure,12,0.85,0.4593060745132413,0.2701800438313183,0.3,0.2,0.0,1.2294861183445596,guilt
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,9,rescue,6,0.7,0.0,0.5880735124999998,0.1,0.1,0.0,0.7880735124999998,loyalty
0.05,0.05,0.5,16,TIMEOUT,RESOURCE_TAKEN,9,10,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,4,0,seed,68,0.9,0.05937362836008474,0.03958241890672316,0.2,0.1,0.0,0.3989560472668079,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,4,1,timeout,41,0.5,0.04883461949473917,0.03662596462105439,0.2,0.2,0.0,0.48546058411579357,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,4,2,timeout,29,0.5,0.09037421639702622,0.06778066229776968,0.2,0.2,0.0,0.5581548786947959,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,4,3,failure,19,0.85,0.32075056215501124,0.18867680126765357,0.3,0.2,0.0,1.0094273634226647,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,4,4,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,0,seed,124,0.9,0.0033582690417355214,0.002238846027823681,0.2,0.1,0.0,0.3055971150695592,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,1,timeout,97,0.5,0.0027621655496528337,0.002071624162239626,0.2,0.2,0.0,0.4048337897118925,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,2,timeout,85,0.5,0.005111712749919712,0.0038337845624397864,0.2,0.2,0.0,0.4089454973123595,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,3,failure,75,0.85,0.018142173768995896,0.010671866922938754,0.3,0.2,0.0,0.5288140406919346,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,4,rescue,68,0.7,0.0,0.024450916730659238,0.1,0.1,0.0,0.22445091673065926,loyalty
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,5,timeout,56,0.5,0.022624650940101163,0.016968488205075884,0.2,0.2,0.0,0.43959313914517706,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,6,timeout,44,0.5,0.04186958188930199,0.03140218641697651,0.2,0.2,0.0,0.47327176830627854,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,7,timeout,32,0.5,0.07748459378340034,0.058113445337550265,0.2,0.2,0.0,0.5355980391209506,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,8,failure,24,0.85,0.24819067068795655,0.14599451216938614,0.3,0.2,0.0,0.8941851828573426,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,0.5,17,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,0.5,18,TIMEOUT,RESOURCE_TAKEN,4,0,seed,69,0.9,0.0564049469420805,0.037603297961387006,0.2,0.1,0.0,0.39400824490346753,guilt
0.05,0.05,0.5,18,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,42,0.5,0.04639288852000221,0.03479466639000167,0.2,0.2,0.0,0.4811875549100039,guilt
